Exit Time,Cumulative PnL INR
2023-12-29 14:55:00+05:30,2301390.0
2024-01-01 15:05:00+05:30,2297757.0
2024-01-04 09:15:00+05:30,2308177.5
2024-01-05 10:45:00+05:30,2316145.5
2024-01-05 14:50:00+05:30,2315641.5
2024-01-08 09:45:00+05:30,2310367.5
2024-01-09 09:15:00+05:30,2316747.0
2024-01-09 14:10:00+05:30,2314761.0
2024-01-10 15:00:00+05:30,2322301.5
2024-01-11 14:10:00+05:30,2318605.5
2024-01-12 10:00:00+05:30,2309811.0
2024-01-12 15:05:00+05:30,2310744.0
2024-01-15 09:15:00+05:30,2301297.0
2024-01-16 13:15:00+05:30,2306190.0
2024-01-18 12:05:00+05:30,2366790.0
2024-01-18 12:45:00+05:30,2357311.5
2024-01-19 09:15:00+05:30,2348395.5
2024-01-19 11:10:00+05:30,2344387.5
2024-01-20 09:15:00+05:30,2343007.5
2024-01-20 12:40:00+05:30,2335714.5
2024-01-20 12:55:00+05:30,2325988.5
2024-01-23 09:55:00+05:30,2324623.5
2024-01-24 09:45:00+05:30,2347113.0
2024-01-24 12:00:00+05:30,2332189.5
2024-01-24 14:40:00+05:30,2322166.5
2024-01-25 10:15:00+05:30,2308338.0
2024-01-25 15:05:00+05:30,2303173.5
2024-01-29 14:55:00+05:30,2316988.5
2024-01-30 09:15:00+05:30,2305179.0
2024-01-30 14:30:00+05:30,2293446.0
2024-01-31 10:00:00+05:30,2285694.0
2024-02-01 09:35:00+05:30,2291403.0
2024-02-01 12:45:00+05:30,2274778.5
2024-02-02 12:25:00+05:30,2281335.0
2024-02-06 12:00:00+05:30,2301307.5
2024-02-07 11:35:00+05:30,2296200.0
2024-02-07 15:25:00+05:30,2288460.0
2024-02-08 10:55:00+05:30,2279904.0
2024-02-09 10:10:00+05:30,2288400.0
2024-02-12 09:55:00+05:30,2289771.0
2024-02-13 09:35:00+05:30,2297098.5
2024-02-13 12:10:00+05:30,2295100.5
2024-02-13 13:20:00+05:30,2287564.5
2024-02-14 09:15:00+05:30,2278572.0
2024-02-14 10:55:00+05:30,2268451.5
2024-02-15 09:40:00+05:30,2277166.5
2024-02-15 13:40:00+05:30,2260819.5
2024-02-16 14:20:00+05:30,2265517.5
2024-02-19 11:15:00+05:30,2256243.0
2024-02-19 15:00:00+05:30,2252082.0
2024-02-20 10:05:00+05:30,2245233.0
2024-02-20 14:00:00+05:30,2247238.5
2024-02-20 15:00:00+05:30,2239545.0
2024-02-21 10:25:00+05:30,2237752.5
2024-02-22 13:45:00+05:30,2244669.0
2024-02-23 13:20:00+05:30,2246895.0
2024-02-26 13:10:00+05:30,2249824.5
2024-02-26 15:10:00+05:30,2243533.5
2024-02-27 13:10:00+05:30,2240466.0
2024-02-28 10:50:00+05:30,2232871.5
2024-02-29 13:45:00+05:30,2240503.5
2024-03-04 10:55:00+05:30,2273067.0
2024-03-05 12:45:00+05:30,2264994.0
2024-03-06 15:10:00+05:30,2277247.5
2024-03-12 09:30:00+05:30,2288796.0
2024-03-12 10:40:00+05:30,2279859.0
2024-03-14 11:30:00+05:30,2282616.0
2024-03-14 13:40:00+05:30,2275366.5
2024-03-15 13:45:00+05:30,2282706.0
2024-03-18 09:45:00+05:30,2274580.5
2024-03-18 12:05:00+05:30,2267682.0
2024-03-19 09:55:00+05:30,2261922.0
2024-03-20 09:15:00+05:30,2260299.0
2024-03-20 10:05:00+05:30,2251575.0
2024-03-20 11:50:00+05:30,2248464.0
2024-03-20 14:20:00+05:30,2247172.5
2024-03-21 09:15:00+05:30,2231638.5
2024-03-21 12:10:00+05:30,2227425.0
2024-03-22 10:15:00+05:30,2220078.0
2024-03-26 09:15:00+05:30,2215096.5
2024-03-27 09:25:00+05:30,2214303.0
2024-03-28 14:55:00+05:30,2229340.5
2024-04-01 09:15:00+05:30,2218075.5
2024-04-02 09:15:00+05:30,2212954.5
